date,Case_Temperature,inputpower
2022-01-07 00:19:49,29.0,5.2192
2022-01-07 00:19:50,29.0,5.2192
2022-01-07 00:19:51,29.0,5.2192
2022-01-07 00:19:52,29.1,4.899
2022-01-07 00:19:53,29.1,4.899
2022-01-07 00:19:54,29.1,4.899
2022-01-07 00:19:55,29.1,5.2448
2022-01-07 00:19:56,29.1,5.2448
2022-01-07 00:19:57,29.1,5.2448
2022-01-07 00:19:58,29.1,5.8932
2022-01-07 00:19:59,29.1,5.8932
2022-01-07 00:20:00,29.1,5.8932
2022-01-07 00:20:01,29.1,4.8885
2022-01-07 00:20:02,29.1,4.8885
2022-01-07 00:20:03,29.1,4.8885
2022-01-07 00:20:04,29.2,4.2406
2022-01-07 00:20:05,29.2,4.2406
2022-01-07 00:20:06,29.2,4.2406
2022-01-07 00:20:07,29.1,5.5692
2022-01-07 00:20:08,29.1,5.5692
2022-01-07 00:20:09,29.1,5.5692
2022-01-07 00:20:10,29.1,7.8528
2022-01-07 00:20:11,29.1,7.8528
2022-01-07 00:20:12,29.1,7.8528
2022-01-07 00:20:13,29.0,4.893
2022-01-07 00:20:14,29.0,4.893
2022-01-07 00:20:15,29.0,4.893
2022-01-07 00:20:16,29.0,6.1997
2022-01-07 00:20:17,29.0,6.1997
2022-01-07 00:20:18,29.0,6.1997
2022-01-07 00:20:19,29.1,7.8672
2022-01-07 00:20:20,29.1,7.8672
2022-01-07 00:20:21,29.1,7.8672
2022-01-07 00:20:22,29.0,4.5808
2022-01-07 00:20:23,29.0,4.5808
2022-01-07 00:20:24,29.0,4.5808
2022-01-07 00:20:25,29.2,4.5626
2022-01-07 00:20:26,29.2,4.5626
2022-01-07 00:20:27,29.2,4.5626
2022-01-07 00:20:28,29.2,4.8945
2022-01-07 00:20:29,29.2,4.8945
2022-01-07 00:20:30,29.2,4.8945
2022-01-07 00:20:31,29.2,3.936
2022-01-07 00:20:32,29.2,3.936
2022-01-07 00:20:33,29.2,3.936
2022-01-07 00:20:34,29.1,5.5607
2022-01-07 00:20:35,29.1,5.5607
2022-01-07 00:20:36,29.1,5.5607
2022-01-07 00:20:37,29.1,4.5626
2022-01-07 00:20:38,29.1,4.5626
2022-01-07 00:20:39,29.1,4.5626
2022-01-07 00:20:40,29.3,5.5471
2022-01-07 00:20:41,29.3,5.5471
2022-01-07 00:20:42,29.3,5.5471
2022-01-07 00:20:43,29.2,4.2601
2022-01-07 00:20:44,29.2,4.2601
2022-01-07 00:20:45,29.2,4.2601
2022-01-07 00:20:46,29.2,5.2368
2022-01-07 00:20:47,29.2,5.2368
2022-01-07 00:20:48,29.2,5.2368
2022-01-07 00:20:49,29.2,5.868
2022-01-07 00:20:50,29.2,5.868
2022-01-07 00:20:51,29.2,5.868
2022-01-07 00:20:52,29.1,5.224
2022-01-07 00:20:53,29.1,5.224
2022-01-07 00:20:54,29.1,5.224
2022-01-07 00:20:55,29.3,3.9336
2022-01-07 00:20:56,29.3,3.9336
2022-01-07 00:20:57,29.3,3.9336
2022-01-07 00:20:58,29.2,4.5822
2022-01-07 00:20:59,29.2,4.5822
2022-01-07 00:21:00,29.2,4.5822
2022-01-07 00:21:01,29.2,6.846
2022-01-07 00:21:02,29.2,6.846
2022-01-07 00:21:03,29.2,6.846
2022-01-07 00:21:04,29.2,3.5893
2022-01-07 00:21:05,29.2,3.5893
2022-01-07 00:21:06,29.2,3.5893
2022-01-07 00:21:07,29.2,4.9155
2022-01-07 00:21:08,29.2,4.9155
2022-01-07 00:21:09,29.2,4.9155
2022-01-07 00:21:10,29.2,4.2523
2022-01-07 00:21:11,29.2,4.2523
2022-01-07 00:21:12,29.2,4.2523
2022-01-07 00:21:13,29.2,4.557
2022-01-07 00:21:14,29.2,4.557
2022-01-07 00:21:15,29.2,4.557
2022-01-07 00:21:16,29.2,6.2016
2022-01-07 00:21:17,29.2,6.2016
2022-01-07 00:21:18,29.2,6.2016
2022-01-07 00:21:19,29.1,4.9155
2022-01-07 00:21:20,29.1,4.9155
2022-01-07 00:21:21,29.1,4.9155
2022-01-07 00:21:22,29.3,5.2352
2022-01-07 00:21:23,29.3,5.2352
2022-01-07 00:21:24,29.3,5.2352
2022-01-07 00:21:25,29.3,3.9096
2022-01-07 00:21:26,29.3,3.9096
2022-01-07 00:21:27,29.3,3.9096
2022-01-07 00:21:28,29.2,4.5724
2022-01-07 00:21:29,29.2,4.5724
2022-01-07 00:21:30,29.2,4.5724
2022-01-07 00:21:31,29.2,5.5777
2022-01-07 00:21:32,29.2,5.5777
2022-01-07 00:21:33,29.2,5.5777
2022-01-07 00:21:34,29.3,4.5766
2022-01-07 00:21:35,29.3,4.5766
2022-01-07 00:21:36,29.3,4.5766
2022-01-07 00:21:37,29.3,5.2128
2022-01-07 00:21:38,29.3,5.2128
2022-01-07 00:21:39,29.3,5.2128
2022-01-07 00:21:40,29.3,5.559
2022-01-07 00:21:41,29.3,5.559
2022-01-07 00:21:42,29.3,5.559
2022-01-07 00:21:43,29.3,4.5892
2022-01-07 00:21:44,29.3,4.5892
2022-01-07 00:21:45,29.3,4.5892
2022-01-07 00:21:46,29.3,5.5641
2022-01-07 00:21:47,29.3,5.5641
2022-01-07 00:21:48,29.3,5.5641
2022-01-07 00:21:49,29.2,6.1864
2022-01-07 00:21:50,29.2,6.1864
2022-01-07 00:21:51,29.2,6.1864
2022-01-07 00:21:52,29.3,4.8915
2022-01-07 00:21:53,29.3,4.8915
2022-01-07 00:21:54,29.3,4.8915
2022-01-07 00:21:55,29.2,7.2094
2022-01-07 00:21:56,29.2,7.2094
2022-01-07 00:21:57,29.2,7.2094
2022-01-07 00:21:58,29.4,4.251
2022-01-07 00:21:59,29.4,4.251
2022-01-07 00:22:00,29.4,4.251
2022-01-07 00:22:01,29.2,4.2302
2022-01-07 00:22:02,29.2,4.2302
2022-01-07 00:22:03,29.2,4.2302
2022-01-07 00:22:04,29.3,6.52
2022-01-07 00:22:05,29.3,6.52
2022-01-07 00:22:06,29.3,6.52
2022-01-07 00:22:07,29.2,4.9155
2022-01-07 00:22:08,29.2,4.9155
2022-01-07 00:22:09,29.2,4.9155
2022-01-07 00:22:10,29.3,5.8878
2022-01-07 00:22:11,29.3,5.8878
2022-01-07 00:22:12,29.3,5.8878
2022-01-07 00:22:13,29.3,6.1902
2022-01-07 00:22:14,29.3,6.1902
2022-01-07 00:22:15,29.3,6.1902
2022-01-07 00:22:16,29.4,5.5505
2022-01-07 00:22:17,29.4,5.5505
2022-01-07 00:22:18,29.4,5.5505
2022-01-07 00:22:19,29.3,5.24
2022-01-07 00:22:20,29.3,5.24
2022-01-07 00:22:21,29.3,5.24
2022-01-07 00:22:22,29.3,4.902
2022-01-07 00:22:23,29.3,4.902
2022-01-07 00:22:24,29.3,4.902
2022-01-07 00:22:25,29.3,5.5403
2022-01-07 00:22:26,29.3,5.5403
2022-01-07 00:22:27,29.3,5.5403
2022-01-07 00:22:28,29.3,5.542
2022-01-07 00:22:29,29.3,5.542
2022-01-07 00:22:30,29.3,5.542
2022-01-07 00:22:31,29.3,5.2464
2022-01-07 00:22:32,29.3,5.2464
2022-01-07 00:22:33,29.3,5.2464
2022-01-07 00:22:34,29.3,4.9035
2022-01-07 00:22:35,29.3,4.9035
2022-01-07 00:22:36,29.3,4.9035
2022-01-07 00:22:37,29.3,5.8554
2022-01-07 00:22:38,29.3,5.8554
2022-01-07 00:22:39,29.3,5.8554
2022-01-07 00:22:40,29.3,4.5682
2022-01-07 00:22:41,29.3,4.5682
2022-01-07 00:22:42,29.3,4.5682
2022-01-07 00:22:43,29.2,4.9155
2022-01-07 00:22:44,29.2,4.9155
2022-01-07 00:22:45,29.2,4.9155
2022-01-07 00:22:46,29.4,7.1984
2022-01-07 00:22:47,29.4,7.1984
2022-01-07 00:22:48,29.4,7.1984
2022-01-07 00:22:49,29.4,3.257
2022-01-07 00:22:50,29.4,3.257
2022-01-07 00:22:51,29.4,3.257
2022-01-07 00:22:52,29.3,6.194
2022-01-07 00:22:53,29.3,6.194
2022-01-07 00:22:54,29.3,6.194
2022-01-07 00:22:55,29.2,5.5692
2022-01-07 00:22:56,29.2,5.5692
2022-01-07 00:22:57,29.2,5.5692
2022-01-07 00:22:58,29.3,4.9035
2022-01-07 00:22:59,29.3,4.9035
2022-01-07 00:23:00,29.3,4.9035
2022-01-07 00:23:01,29.3,4.5598
2022-01-07 00:23:02,29.3,4.5598
2022-01-07 00:23:03,29.3,4.5598
2022-01-07 00:23:04,29.4,4.89
2022-01-07 00:23:05,29.4,4.89
2022-01-07 00:23:06,29.4,4.89
2022-01-07 00:23:07,29.5,5.5743
2022-01-07 00:23:08,29.5,5.5743
2022-01-07 00:23:09,29.5,5.5743
2022-01-07 00:23:10,29.5,4.2536
2022-01-07 00:23:11,29.5,4.2536
2022-01-07 00:23:12,29.3,5.5352
2022-01-07 00:23:13,29.3,5.5352
2022-01-07 00:23:14,29.3,5.5352
2022-01-07 00:23:15,29.4,3.5904
2022-01-07 00:23:16,29.4,3.5904
2022-01-07 00:23:17,29.4,3.5904
2022-01-07 00:23:18,29.3,7.5279
2022-01-07 00:23:19,29.3,7.5279
2022-01-07 00:23:20,29.3,7.5279
2022-01-07 00:23:21,29.5,6.2187
2022-01-07 00:23:22,29.5,6.2187
2022-01-07 00:23:23,29.5,6.2187
2022-01-07 00:23:24,29.4,4.884
2022-01-07 00:23:25,29.4,4.884
2022-01-07 00:23:26,29.4,4.884
2022-01-07 00:23:27,29.3,6.1864
2022-01-07 00:23:28,29.3,6.1864
2022-01-07 00:23:29,29.3,6.1864
2022-01-07 00:23:30,29.5,4.917
2022-01-07 00:23:31,29.5,4.917
2022-01-07 00:23:32,29.5,4.917
2022-01-07 00:23:33,29.6,6.8628
2022-01-07 00:23:34,29.6,6.8628
2022-01-07 00:23:35,29.6,6.8628
2022-01-07 00:23:36,29.5,7.1632
2022-01-07 00:23:37,29.5,7.1632
2022-01-07 00:23:38,29.5,7.1632
2022-01-07 00:23:39,29.6,4.2406
2022-01-07 00:23:40,29.6,4.2406
2022-01-07 00:23:41,29.6,4.2406
2022-01-07 00:23:42,29.6,6.2263
2022-01-07 00:23:43,29.6,6.2263
2022-01-07 00:23:44,29.6,6.2263
2022-01-07 00:23:45,29.4,5.2368
2022-01-07 00:23:46,29.4,5.2368
2022-01-07 00:23:47,29.4,5.2368
2022-01-07 00:23:48,29.4,4.5612
2022-01-07 00:23:49,29.4,4.5612
2022-01-07 00:23:50,29.4,4.5612
2022-01-07 00:23:51,29.6,6.1978
2022-01-07 00:23:52,29.6,6.1978
2022-01-07 00:23:53,29.6,6.1978
2022-01-07 00:23:54,29.4,5.576
2022-01-07 00:23:55,29.4,5.576
2022-01-07 00:23:56,29.4,5.576
2022-01-07 00:23:57,29.5,6.544
2022-01-07 00:23:58,29.5,6.544
2022-01-07 00:23:59,29.5,6.544
2022-01-07 00:24:00,29.5,4.2354
2022-01-07 00:24:01,29.5,4.2354
2022-01-07 00:24:02,29.5,4.2354
2022-01-07 00:24:03,29.6,5.8698
2022-01-07 00:24:04,29.6,5.8698
2022-01-07 00:24:05,29.6,5.8698
2022-01-07 00:24:06,29.5,5.5675
2022-01-07 00:24:07,29.5,5.5675
2022-01-07 00:24:08,29.5,5.5675
2022-01-07 00:24:09,29.4,8.502
2022-01-07 00:24:10,29.4,8.502
2022-01-07 00:24:11,29.4,8.502
2022-01-07 00:24:12,29.7,4.8885
2022-01-07 00:24:13,29.7,4.8885
2022-01-07 00:24:14,29.7,4.8885
2022-01-07 00:24:15,29.5,4.5738
2022-01-07 00:24:16,29.5,4.5738
2022-01-07 00:24:17,29.5,4.5738
2022-01-07 00:24:18,29.4,6.2244
2022-01-07 00:24:19,29.4,6.2244
2022-01-07 00:24:20,29.4,6.2244
2022-01-07 00:24:21,29.4,5.8932
2022-01-07 00:24:22,29.4,5.8932
2022-01-07 00:24:23,29.4,5.8932
2022-01-07 00:24:24,29.3,4.2302
2022-01-07 00:24:25,29.3,4.2302
2022-01-07 00:24:26,29.3,4.2302
2022-01-07 00:24:27,29.5,4.899
2022-01-07 00:24:28,29.5,4.899
2022-01-07 00:24:29,29.5,4.899
2022-01-07 00:24:30,29.6,5.8968
2022-01-07 00:24:31,29.6,5.8968
2022-01-07 00:24:32,29.6,5.8968
2022-01-07 00:24:33,29.7,5.232
2022-01-07 00:24:34,29.7,5.232
2022-01-07 00:24:35,29.7,5.232
2022-01-07 00:24:36,29.5,6.1883
2022-01-07 00:24:37,29.5,6.1883
2022-01-07 00:24:38,29.5,6.1883
2022-01-07 00:24:39,29.4,4.896
2022-01-07 00:24:40,29.4,4.896
2022-01-07 00:24:41,29.4,4.896
2022-01-07 00:24:42,29.6,4.9155
2022-01-07 00:24:43,29.6,4.9155
2022-01-07 00:24:44,29.6,4.9155
2022-01-07 00:24:45,29.6,6.2111
2022-01-07 00:24:46,29.6,6.2111
2022-01-07 00:24:47,29.6,6.2111
2022-01-07 00:24:48,29.6,4.887
2022-01-07 00:24:49,29.6,4.887
2022-01-07 00:24:50,29.6,4.887
2022-01-07 00:24:51,29.5,6.53
2022-01-07 00:24:52,29.5,6.53
2022-01-07 00:24:53,29.5,6.53
2022-01-07 00:24:54,29.7,8.515
2022-01-07 00:24:55,29.7,8.515
2022-01-07 00:24:56,29.7,8.515
2022-01-07 00:24:57,29.4,3.9276
2022-01-07 00:24:58,29.4,3.9276
2022-01-07 00:24:59,29.4,3.9276
2022-01-07 00:25:00,29.6,5.5369
2022-01-07 00:25:01,29.6,5.5369
2022-01-07 00:25:02,29.6,5.5369
2022-01-07 00:25:03,29.5,6.528
2022-01-07 00:25:04,29.5,6.528
2022-01-07 00:25:05,29.5,6.528
2022-01-07 00:25:06,29.6,7.2138
2022-01-07 00:25:07,29.6,7.2138
2022-01-07 00:25:08,29.6,7.2138
2022-01-07 00:25:09,29.6,4.251
2022-01-07 00:25:10,29.6,4.251
2022-01-07 00:25:11,29.6,4.251
2022-01-07 00:25:12,29.7,7.8168
2022-01-07 00:25:13,29.7,7.8168
2022-01-07 00:25:14,29.7,7.8168
2022-01-07 00:25:15,29.4,4.89
2022-01-07 00:25:16,29.4,4.89
2022-01-07 00:25:17,29.4,4.89
2022-01-07 00:25:18,29.7,5.5743
2022-01-07 00:25:19,29.7,5.5743
2022-01-07 00:25:20,29.7,5.5743
2022-01-07 00:25:21,29.6,4.2471
2022-01-07 00:25:22,29.6,4.2471
2022-01-07 00:25:23,29.6,4.2471
2022-01-07 00:25:24,29.6,6.512
2022-01-07 00:25:25,29.6,6.512
2022-01-07 00:25:26,29.6,6.512
2022-01-07 00:25:27,29.6,4.2354
2022-01-07 00:25:28,29.6,4.2354
2022-01-07 00:25:29,29.6,4.2354
2022-01-07 00:25:30,29.6,5.8986
2022-01-07 00:25:31,29.6,5.8986
2022-01-07 00:25:32,29.6,5.8986
2022-01-07 00:25:33,29.7,5.2336
2022-01-07 00:25:34,29.7,5.2336
2022-01-07 00:25:35,29.7,5.2336
2022-01-07 00:25:36,29.6,4.5556
2022-01-07 00:25:37,29.6,4.5556
2022-01-07 00:25:38,29.6,4.5556
2022-01-07 00:25:39,29.7,5.2176
2022-01-07 00:25:40,29.7,5.2176
2022-01-07 00:25:41,29.7,5.2176
2022-01-07 00:25:42,29.7,4.585
2022-01-07 00:25:43,29.7,4.585
2022-01-07 00:25:44,29.7,4.585
2022-01-07 00:25:45,29.7,3.9216
2022-01-07 00:25:46,29.7,3.9216
2022-01-07 00:25:47,29.7,3.9216
2022-01-07 00:25:48,29.7,6.1902
2022-01-07 00:25:49,29.7,6.1902
2022-01-07 00:25:50,29.7,6.1902
2022-01-07 00:25:51,29.7,3.5937
2022-01-07 00:25:52,29.7,3.5937
2022-01-07 00:25:53,29.7,3.5937
2022-01-07 00:25:54,29.7,4.92
2022-01-07 00:25:55,29.7,4.92
2022-01-07 00:25:56,29.7,4.92
2022-01-07 00:25:57,29.7,4.5822
2022-01-07 00:25:58,29.7,4.5822
2022-01-07 00:25:59,29.7,4.5822
2022-01-07 00:26:00,29.7,4.2341
2022-01-07 00:26:01,29.7,4.2341
2022-01-07 00:26:02,29.7,4.2341
2022-01-07 00:26:03,29.7,4.2432
2022-01-07 00:26:04,29.7,4.2432
2022-01-07 00:26:05,29.7,4.2432
2022-01-07 00:26:06,29.7,5.2416
2022-01-07 00:26:07,29.7,5.2416
2022-01-07 00:26:08,29.7,5.2416
2022-01-07 00:26:09,29.7,5.2336
2022-01-07 00:26:10,29.7,5.2336
2022-01-07 00:26:11,29.7,5.2336
2022-01-07 00:26:12,29.6,4.2289
2022-01-07 00:26:13,29.6,4.2289
2022-01-07 00:26:14,29.6,4.2289
2022-01-07 00:26:15,29.7,6.8418
2022-01-07 00:26:16,29.7,6.8418
2022-01-07 00:26:17,29.7,6.8418
2022-01-07 00:26:18,29.6,8.1925
2022-01-07 00:26:19,29.6,8.1925
2022-01-07 00:26:20,29.6,8.1925
2022-01-07 00:26:21,29.7,7.8528
2022-01-07 00:26:22,29.7,7.8528
2022-01-07 00:26:23,29.7,7.8528
2022-01-07 00:26:24,29.6,4.5584
2022-01-07 00:26:25,29.6,4.5584
2022-01-07 00:26:26,29.6,4.5584
2022-01-07 00:26:27,29.8,4.5668
2022-01-07 00:26:28,29.8,4.5668
2022-01-07 00:26:29,29.8,4.5668
2022-01-07 00:26:30,29.6,4.914
2022-01-07 00:26:31,29.6,4.914
2022-01-07 00:26:32,29.6,4.914
2022-01-07 00:26:33,29.7,5.5556
2022-01-07 00:26:34,29.7,5.5556
2022-01-07 00:26:35,29.7,5.5556
2022-01-07 00:26:36,29.8,6.508
2022-01-07 00:26:37,29.8,6.508
2022-01-07 00:26:38,29.8,6.508
2022-01-07 00:26:39,29.8,3.9156
2022-01-07 00:26:40,29.8,3.9156
2022-01-07 00:26:41,29.8,3.9156
2022-01-07 00:26:42,29.8,5.9022
2022-01-07 00:26:43,29.8,5.9022
2022-01-07 00:26:44,29.8,5.9022
2022-01-07 00:26:45,29.8,4.9035
2022-01-07 00:26:46,29.8,4.9035
2022-01-07 00:26:47,29.8,4.9035
2022-01-07 00:26:48,29.6,6.51
2022-01-07 00:26:49,29.6,6.51
2022-01-07 00:26:50,29.6,6.51
2022-01-07 00:26:51,29.7,4.5612
2022-01-07 00:26:52,29.7,4.5612
2022-01-07 00:26:53,29.7,4.5612
2022-01-07 00:26:54,29.7,6.2206
2022-01-07 00:26:55,29.7,6.2206
2022-01-07 00:26:56,29.7,6.2206
2022-01-07 00:26:57,29.7,6.2111
2022-01-07 00:26:58,29.7,6.2111
2022-01-07 00:26:59,29.7,6.2111
2022-01-07 00:27:00,29.7,5.208
2022-01-07 00:27:01,29.7,5.208
2022-01-07 00:27:02,29.7,5.208
2022-01-07 00:27:03,29.7,5.2144
2022-01-07 00:27:04,29.7,5.2144
2022-01-07 00:27:05,29.7,5.2144
2022-01-07 00:27:06,29.6,6.556
2022-01-07 00:27:07,29.6,6.556
2022-01-07 00:27:08,29.8,4.9065
2022-01-07 00:27:09,29.8,4.9065
2022-01-07 00:27:10,29.8,4.9065
2022-01-07 00:27:11,29.7,4.557
2022-01-07 00:27:12,29.7,4.557
2022-01-07 00:27:13,29.7,4.557
2022-01-07 00:27:14,29.7,7.1764
2022-01-07 00:27:15,29.7,7.1764
2022-01-07 00:27:16,29.7,7.1764
2022-01-07 00:27:17,29.8,3.93
2022-01-07 00:27:18,29.8,3.93
2022-01-07 00:27:19,29.8,3.93
2022-01-07 00:27:20,29.7,3.9228
2022-01-07 00:27:21,29.7,3.9228
2022-01-07 00:27:22,29.8,5.5301
2022-01-07 00:27:23,29.8,5.5301
2022-01-07 00:27:24,29.8,5.5301
2022-01-07 00:27:25,29.8,4.8885
2022-01-07 00:27:26,29.8,4.8885
2022-01-07 00:27:27,29.8,4.8885
2022-01-07 00:27:28,29.8,6.2263
2022-01-07 00:27:29,29.8,6.2263
2022-01-07 00:27:30,29.8,6.2263
2022-01-07 00:27:31,29.6,4.2471
2022-01-07 00:27:32,29.6,4.2471
2022-01-07 00:27:33,29.6,4.2471
2022-01-07 00:27:34,29.9,5.8572
2022-01-07 00:27:35,29.9,5.8572
2022-01-07 00:27:36,29.9,5.8572
2022-01-07 00:27:37,29.9,5.2144
2022-01-07 00:27:38,29.9,5.2144
2022-01-07 00:27:39,29.9,5.2144
2022-01-07 00:27:40,29.9,5.8968
2022-01-07 00:27:41,29.9,5.8968
2022-01-07 00:27:42,29.9,5.8968
2022-01-07 00:27:43,29.7,5.232
2022-01-07 00:27:44,29.7,5.232
2022-01-07 00:27:45,29.7,5.232
2022-01-07 00:27:46,29.9,5.868
2022-01-07 00:27:47,29.9,5.868
2022-01-07 00:27:48,29.9,5.868
2022-01-07 00:27:49,29.7,4.5682
2022-01-07 00:27:50,29.7,4.5682
2022-01-07 00:27:51,29.7,4.5682
2022-01-07 00:27:52,29.9,5.904
2022-01-07 00:27:53,29.9,5.904
2022-01-07 00:27:54,29.9,5.904
2022-01-07 00:27:55,30.0,5.5641
2022-01-07 00:27:56,30.0,5.5641
2022-01-07 00:27:57,30.0,5.5641
2022-01-07 00:27:58,29.8,4.881
2022-01-07 00:27:59,29.8,4.881
2022-01-07 00:28:00,29.8,4.881
2022-01-07 00:28:01,29.8,4.896
2022-01-07 00:28:02,29.8,4.896
2022-01-07 00:28:03,29.8,4.896
2022-01-07 00:28:04,29.9,4.5836
2022-01-07 00:28:05,29.9,4.5836
2022-01-07 00:28:06,29.9,4.5836
2022-01-07 00:28:07,30.1,4.578
2022-01-07 00:28:08,30.1,4.578
2022-01-07 00:28:09,30.1,4.578
2022-01-07 00:28:10,30.0,4.878
2022-01-07 00:28:11,30.0,4.878
2022-01-07 00:28:12,30.0,4.896
2022-01-07 00:28:13,30.0,4.896
2022-01-07 00:28:14,30.0,4.896
2022-01-07 00:28:15,29.9,4.5906
2022-01-07 00:28:16,29.9,4.5906
2022-01-07 00:28:17,29.9,4.5906
2022-01-07 00:28:18,29.9,7.5095
2022-01-07 00:28:19,29.9,7.5095
2022-01-07 00:28:20,29.9,7.5095
2022-01-07 00:28:21,29.9,5.2096
2022-01-07 00:28:22,29.9,5.2096
2022-01-07 00:28:23,29.9,5.2096
2022-01-07 00:28:24,30.0,3.912
2022-01-07 00:28:25,30.0,3.912
2022-01-07 00:28:26,30.0,3.912
2022-01-07 00:28:27,29.9,7.5371
2022-01-07 00:28:28,29.9,7.5371
2022-01-07 00:28:29,29.9,7.5371
2022-01-07 00:28:30,29.9,6.8628
2022-01-07 00:28:31,29.9,6.8628
2022-01-07 00:28:32,29.9,6.8628
2022-01-07 00:28:33,29.8,5.8572
2022-01-07 00:28:34,29.8,5.8572
2022-01-07 00:28:35,29.8,5.8572
2022-01-07 00:28:36,29.9,4.89
2022-01-07 00:28:37,29.9,4.89
2022-01-07 00:28:38,29.9,4.89
2022-01-07 00:28:39,29.8,7.2006
2022-01-07 00:28:40,29.8,7.2006
2022-01-07 00:28:41,29.8,7.2006
2022-01-07 00:28:42,29.9,4.578
2022-01-07 00:28:43,29.9,4.578
2022-01-07 00:28:44,29.9,4.578
2022-01-07 00:28:45,29.9,6.1902
2022-01-07 00:28:46,29.9,6.1902
2022-01-07 00:28:47,30.0,8.155
2022-01-07 00:28:48,30.0,8.155
2022-01-07 00:28:49,30.0,8.155
2022-01-07 00:28:50,30.0,5.24
2022-01-07 00:28:51,30.0,5.24
2022-01-07 00:28:52,29.9,6.8586
2022-01-07 00:28:53,29.9,6.8586
2022-01-07 00:28:54,29.9,6.8586
2022-01-07 00:28:55,29.9,4.8825
2022-01-07 00:28:56,29.9,4.8825
2022-01-07 00:28:57,29.9,4.8825
2022-01-07 00:28:58,29.9,4.89
2022-01-07 00:28:59,29.9,4.89
2022-01-07 00:29:00,29.9,4.89
2022-01-07 00:29:01,29.9,4.2588
2022-01-07 00:29:02,29.9,4.2588
2022-01-07 00:29:03,29.9,4.2588
2022-01-07 00:29:04,29.8,4.578
2022-01-07 00:29:05,29.8,4.578
2022-01-07 00:29:06,29.9,3.5728
2022-01-07 00:29:07,29.9,3.5728
2022-01-07 00:29:08,29.8,4.5668
2022-01-07 00:29:09,29.8,4.5668
2022-01-07 00:29:10,29.8,4.5668
2022-01-07 00:29:11,29.9,10.1432
2022-01-07 00:29:12,29.9,10.1432
2022-01-07 00:29:13,29.9,10.1432
2022-01-07 00:29:14,30.0,6.2092
2022-01-07 00:29:15,30.0,6.2092
2022-01-07 00:29:16,30.0,6.2092
2022-01-07 00:29:17,30.0,6.2092
2022-01-07 00:29:18,30.0,6.2092
2022-01-07 00:29:19,30.0,6.514
2022-01-07 00:29:20,30.0,6.514
2022-01-07 00:29:21,30.0,6.514
2022-01-07 00:29:22,30.0,6.2282
2022-01-07 00:29:23,30.0,6.2282
2022-01-07 00:29:24,30.0,6.2282
2022-01-07 00:29:25,30.0,6.2282
2022-01-07 00:29:26,30.0,6.2282
2022-01-07 00:29:27,30.0,6.2282
2022-01-07 00:29:28,29.9,5.5284
2022-01-07 00:29:29,29.9,5.5284
2022-01-07 00:29:30,29.9,5.5284
2022-01-07 00:29:31,30.2,4.2354
2022-01-07 00:29:32,30.2,4.2354
2022-01-07 00:29:33,30.2,4.2354
2022-01-07 00:29:34,30.0,5.8896
2022-01-07 00:29:35,30.0,5.8896
2022-01-07 00:29:36,30.0,5.8896
2022-01-07 00:29:37,29.9,4.5738
2022-01-07 00:29:38,29.9,4.5738
2022-01-07 00:29:39,29.9,4.5738
2022-01-07 00:29:40,30.2,5.2096
2022-01-07 00:29:41,30.2,5.2096
2022-01-07 00:29:42,30.2,5.2096
2022-01-07 00:29:43,30.0,3.9096
2022-01-07 00:29:44,30.0,3.9096
2022-01-07 00:29:45,30.0,3.9096
2022-01-07 00:29:46,30.0,4.917
2022-01-07 00:29:47,30.0,4.917
2022-01-07 00:29:48,30.0,4.917
2022-01-07 00:29:49,30.1,3.9216
2022-01-07 00:29:50,30.1,3.9216
2022-01-07 00:29:51,30.1,3.9216
2022-01-07 00:29:52,30.1,5.2112
2022-01-07 00:29:53,30.1,5.2112
2022-01-07 00:29:54,30.1,5.2112
2022-01-07 00:29:55,30.0,4.2406
2022-01-07 00:29:56,30.0,4.2406
2022-01-07 00:29:57,30.0,4.2406
2022-01-07 00:29:58,30.0,4.5836
2022-01-07 00:29:59,30.0,4.5836
2022-01-07 00:30:00,30.0,4.5836
2022-01-07 00:30:01,30.0,5.8842
2022-01-07 00:30:02,30.0,5.8842
2022-01-07 00:30:03,30.0,5.8842
2022-01-07 00:30:04,30.3,5.2032
2022-01-07 00:30:05,30.3,5.2032
2022-01-07 00:30:06,30.3,5.2032
2022-01-07 00:30:07,30.0,5.2192
2022-01-07 00:30:08,30.0,5.2192
2022-01-07 00:30:09,30.0,5.2192
2022-01-07 00:30:10,29.9,5.5726
2022-01-07 00:30:11,29.9,5.5726
2022-01-07 00:30:12,29.9,5.5726
2022-01-07 00:30:13,30.1,6.2073
2022-01-07 00:30:14,30.1,6.2073
2022-01-07 00:30:15,30.0,4.2315
2022-01-07 00:30:16,30.0,4.2315
2022-01-07 00:30:17,30.0,4.2315
2022-01-07 00:30:18,30.2,5.8644
2022-01-07 00:30:19,30.2,5.8644
2022-01-07 00:30:20,30.2,5.8644
2022-01-07 00:30:21,30.1,5.559
2022-01-07 00:30:22,30.1,5.559
2022-01-07 00:30:23,30.1,5.559
2022-01-07 00:30:24,30.0,4.2536
2022-01-07 00:30:25,30.0,4.2536
2022-01-07 00:30:26,30.0,4.2536
2022-01-07 00:30:27,30.0,6.8292
2022-01-07 00:30:28,30.0,6.8292
2022-01-07 00:30:29,30.0,6.8292
2022-01-07 00:30:30,30.2,5.8644
2022-01-07 00:30:31,30.0,7.5279
